position_to_test,actual_pos,centroid_x
3.0864895838376736,3.086447,422.0787964
3.0552778328712185,3.055292,491.72956540000007
2.9009014815047496,2.900908,802.7702757999999
2.9492946920015126,2.949227,713.3043576
3.0501835345804365,3.050132,507.2790468
2.9236828101423145,2.923728,768.2384887999999
2.938000113009452,2.937916,744.025403
3.0607033912281416,3.06065,480.566168
3.0684234713004575,3.068339,465.9217348
3.0625737681343286,3.062584,479.403009
