position_to_test,actual_pos,centroid_x
2.96702572017118,2.999928,614.6740719999999
2.9811962439348396,2.999928,615.2328086666666
3.0228878050631356,3.000027,614.0853883333333
2.9706730976784055,2.999928,615.1420896666667
2.9616777866978268,2.999928,615.6282956666668
3.047571093694735,3.000027,614.1648356666666
2.973940277062799,2.999928,614.9332276666668
3.0413558457709438,3.000027,614.436015
3.0335188336514247,3.000027,614.540263
3.019896431106662,3.000027,614.341797
