position_to_test,actual_pos,centroid_x
3.145028207516479,3.18001,590.0137736666667
3.1750367912948088,3.18001,590.071757
3.20306918196623,3.17996,590.7553303333333
3.195621852687873,3.18001,590.8144936666666
3.1820619739397458,3.18001,591.1530763333334
3.132778122012998,3.18001,587.6310626666667
3.159201804260168,3.18001,587.5965983333334
3.207273204793246,3.18001,589.5029096666667
3.145975732768206,3.18001,587.3281656666667
3.217326987256311,3.17996,589.6658526666666
